,player_id,kickoff_time,performance_id,total_points,assists,goals_scored,goals_conceded,clean_sheet,bonus,yellow_cards,saves,bps,threat,influence,creativity,expected_assists,expected_goals,expected_goals_conceded,difficulty,minutes_played,position_id,season_start_year,player_name,position,assists_3_game_mean,goals_scored_3_game_mean,goals_conceded_3_game_mean,clean_sheet_3_game_mean,bonus_3_game_mean,yellow_cards_3_game_mean,saves_3_game_mean,bps_3_game_mean,threat_3_game_mean,influence_3_game_mean,creativity_3_game_mean,expected_assists_3_game_mean,expected_goals_3_game_mean,expected_goals_conceded_3_game_mean,total_points_3_game_mean,assists_5_game_mean,goals_scored_5_game_mean,goals_conceded_5_game_mean,clean_sheet_5_game_mean,bonus_5_game_mean,yellow_cards_5_game_mean,saves_5_game_mean,bps_5_game_mean,threat_5_game_mean,influence_5_game_mean,creativity_5_game_mean,expected_assists_5_game_mean,expected_goals_5_game_mean,expected_goals_conceded_5_game_mean,total_points_5_game_mean,assists_7_game_mean,goals_scored_7_game_mean,goals_conceded_7_game_mean,clean_sheet_7_game_mean,bonus_7_game_mean,yellow_cards_7_game_mean,saves_7_game_mean,bps_7_game_mean,threat_7_game_mean,influence_7_game_mean,creativity_7_game_mean,expected_assists_7_game_mean,expected_goals_7_game_mean,expected_goals_conceded_7_game_mean,total_points_7_game_mean,assists_10_game_mean,goals_scored_10_game_mean,goals_conceded_10_game_mean,clean_sheet_10_game_mean,bonus_10_game_mean,yellow_cards_10_game_mean,saves_10_game_mean,bps_10_game_mean,threat_10_game_mean,influence_10_game_mean,creativity_10_game_mean,expected_assists_10_game_mean,expected_goals_10_game_mean,expected_goals_conceded_10_game_mean,total_points_10_game_mean
10,2,2023-02-18 15:00:00,101088,11,0,0,0,True,3,0,7,36,0.0,58.2,0.0,0.0,0.0,2.2,3,90,1,2022,Leno,GKP,0.0,0.0,0.5,0.5,0.0,0.0,2.25,21.5,0.0,21.9,0.0,0.00074,0.0,1.30835,4.25,0.0,0.0,0.5,0.5,0.5,0.3333333333333333,4.0,23.333333333333332,0.0,33.03333333333333,0.0,0.0005866666666666667,0.0,1.5081166666666668,5.166666666666667,0.0,0.0,0.5,0.5,0.375,0.25,3.25,22.875,0.0,27.775,0.0,0.00101,0.0,1.2800624999999999,4.875,0.0,0.0,0.7272727272727273,0.45454545454545453,0.7272727272727273,0.18181818181818182,3.727272727272727,23.90909090909091,0.0,25.563636363636363,0.0,0.0008372727272727272,0.0,1.165281818181818,5.090909090909091
11,2,2023-02-24 20:00:00,101070,2,0,0,1,False,0,0,1,9,0.0,13.0,0.0,0.0,0.0,0.8,2,90,1,2022,Leno,GKP,0.0,0.0,0.25,0.75,0.75,0.0,3.0,25.75,0.0,28.3,0.0,0.000485,0.0,1.326425,6.25,0.0,0.0,0.5,0.5,0.5,0.16666666666666666,4.166666666666667,24.5,0.0,35.43333333333334,0.0,0.0005016666666666666,0.0,1.5938666666666668,5.333333333333333,0.0,0.0,0.5,0.5,0.75,0.25,4.125,24.5,0.0,34.45,0.0,0.00096875,0.0,1.50535,5.5,0.0,0.0,0.7272727272727273,0.45454545454545453,0.7272727272727273,0.18181818181818182,4.0,24.0,0.0,27.254545454545454,0.0,0.0008372727272727272,0.0,1.3652818181818183,5.181818181818182
12,2,2023-03-06 20:00:00,101089,2,0,0,3,False,0,0,3,19,0.0,25.0,0.0,0.0,0.0,2.34,3,90,1,2022,Leno,GKP,0.0,0.0,0.25,0.75,0.75,0.0,2.75,25.0,0.0,26.8,0.0,0.0,0.0,1.3025000000000002,6.25,0.0,0.0,0.5,0.5,0.5,0.0,2.8333333333333335,21.833333333333332,0.0,26.46666666666667,0.0,0.0004933333333333334,0.0,1.3722333333333332,5.0,0.0,0.0,0.5,0.5,0.75,0.25,4.0,23.125,0.0,33.675000000000004,0.0,0.0004399999999999999,0.0,1.5060875,5.5,0.0,0.0,0.6363636363636364,0.45454545454545453,0.7272727272727273,0.18181818181818182,3.8181818181818183,23.363636363636363,0.0,26.672727272727276,0.0,0.0008372727272727272,0.0,1.4380090909090908,5.181818181818182
13,2,2023-03-12 14:00:00,101071,2,0,0,3,False,0,0,4,17,0.0,31.4,0.0,0.0,0.0,2.38,4,90,1,2022,Leno,GKP,0.0,0.0,1.0,0.5,0.75,0.0,3.0,23.0,0.0,28.1,0.0,0.0,0.0,1.5025,5.25,0.0,0.0,0.8333333333333334,0.5,0.5,0.0,2.6666666666666665,21.833333333333332,0.0,25.200000000000003,0.0,0.00032333333333333335,0.0,1.4076166666666667,4.833333333333333,0.0,0.0,0.875,0.375,0.375,0.125,3.625,21.875,0.0,31.325000000000003,0.0,0.0003762499999999999,0.0,1.5878999999999999,4.5,0.0,0.0,0.7272727272727273,0.45454545454545453,0.5454545454545454,0.18181818181818182,3.3636363636363638,22.454545454545453,0.0,28.94545454545455,0.0,0.0007345454545454546,0.0,1.416409090909091,4.909090909090909
14,2,2023-04-01 14:00:00,101090,2,0,0,2,False,0,0,4,19,0.0,39.4,0.0,0.0,0.0,2.32,2,90,1,2022,Leno,GKP,0.0,0.0,1.75,0.25,0.75,0.0,3.75,20.25,0.0,31.9,0.0,0.0,0.0,1.9300000000000002,4.25,0.0,0.0,1.1666666666666667,0.5,0.5,0.0,3.0,22.666666666666668,0.0,27.26666666666667,0.0,0.0,0.0,1.655,4.833333333333333,0.0,0.0,1.125,0.375,0.375,0.0,3.0,20.875,0.0,26.9,0.0,0.0003699999999999999,0.0,1.619175,4.25,0.0,0.0,1.0,0.36363636363636365,0.5454545454545454,0.18181818181818182,3.727272727272727,21.90909090909091,0.0,31.363636363636363,0.0,0.0007045454545454546,0.0,1.5966181818181817,4.545454545454546
15,2,2023-04-08 14:00:00,101072,3,0,0,1,False,0,0,5,21,0.0,41.8,0.0,0.0,0.0,1.09,2,90,1,2022,Leno,GKP,0.0,0.0,2.25,0.0,0.0,0.0,3.0,16.0,0.0,27.2,0.0,0.0,0.0,1.96,2.0,0.0,0.0,1.5,0.3333333333333333,0.5,0.0,3.3333333333333335,21.333333333333332,0.0,30.53333333333333,0.0,0.0,0.0,1.785,4.166666666666667,0.0,0.0,1.25,0.375,0.375,0.0,3.0,20.875,0.0,27.75,0.0,0.0002424999999999999,0.0,1.6432125000000002,4.125,0.0,0.0,1.0909090909090908,0.36363636363636365,0.5454545454545454,0.18181818181818182,3.909090909090909,21.818181818181817,0.0,33.2,0.0,0.0003199999999999999,0.0,1.7353363636363637,4.545454545454546
29,14,2022-10-22 14:00:00,103381,12,2,0,0,True,3,0,0,35,9.0,40.4,35.4,0.0,0.0,0.0,2,90,3,2022,Iwobi,MID,0.25,0.25,1.5,0.0,0.5,0.0,0.0,15.5,5.75,21.1,18.024999999999995,0.0,0.0,0.0,4.5,0.3333333333333333,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,15.833333333333334,5.666666666666667,21.233333333333334,19.11666666666667,0.0,0.0,0.0,4.5,0.375,0.125,1.0,0.25,0.25,0.0,0.0,15.875,6.125,22.224999999999998,17.700000000000003,0.0,0.0,0.0,4.25,0.2727272727272727,0.09090909090909091,1.0909090909090908,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,15.454545454545455,4.909090909090909,20.563636363636363,22.154545454545456,0.0,0.0,0.0,3.5454545454545454
30,14,2022-10-29 16:30:00,103401,3,0,0,0,True,0,0,0,10,0.0,6.8,12.9,0.0,0.0,0.0,2,90,3,2022,Iwobi,MID,0.5,0.25,1.25,0.25,1.25,0.0,0.0,19.25,7.5,22.0,16.199999999999996,0.0,0.0,0.0,6.25,0.6666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.8333333333333334,0.0,0.0,19.833333333333332,6.666666666666667,26.2,22.633333333333336,0.0,0.0,0.0,6.0,0.625,0.125,0.875,0.375,0.625,0.0,0.0,18.625,5.375,24.599999999999998,20.55,0.0,0.0,0.0,5.5,0.45454545454545453,0.09090909090909091,1.0,0.2727272727272727,0.45454545454545453,0.09090909090909091,0.0,17.181818181818183,5.545454545454546,22.98181818181818,23.363636363636363,0.0,0.0,0.0,4.454545454545454
31,14,2022-11-05 17:30:00,103382,2,0,0,2,False,0,0,0,16,32.0,14.4,41.3,0.0,0.0,0.0,3,90,3,2022,Iwobi,MID,0.5,0.0,0.75,0.5,0.75,0.0,0.0,13.5,2.75,12.649999999999999,13.599999999999996,0.0,0.0,0.0,4.75,0.5,0.16666666666666666,1.0,0.3333333333333333,0.8333333333333334,0.0,0.0,17.833333333333332,5.333333333333333,21.933333333333334,20.066666666666666,0.0,0.0,0.0,5.5,0.5,0.125,0.75,0.5,0.625,0.0,0.0,17.5,5.375,21.825000000000003,20.375,0.0,0.0,0.0,5.25,0.45454545454545453,0.09090909090909091,0.8181818181818182,0.36363636363636365,0.45454545454545453,0.09090909090909091,0.0,16.818181818181817,5.545454545454546,21.945454545454545,21.527272727272727,0.0,0.0,0.0,4.545454545454546
32,14,2022-11-12 15:00:00,103402,2,0,0,3,False,0,0,0,15,9.0,22.2,35.8,0.06735,0.0256,2.5055,2,90,3,2022,Iwobi,MID,0.5,0.0,0.75,0.5,0.75,0.0,0.0,15.75,10.75,15.399999999999999,23.249999999999993,0.0,0.0,0.0,4.75,0.3333333333333333,0.16666666666666666,1.1666666666666667,0.3333333333333333,0.8333333333333334,0.0,0.0,17.166666666666668,10.333333333333334,18.2,19.833333333333336,0.0,0.0,0.0,5.0,0.5,0.125,1.0,0.375,0.625,0.0,0.0,18.125,9.0,22.299999999999997,23.75,0.0,0.0,0.0,5.125,0.45454545454545453,0.09090909090909091,0.9090909090909091,0.36363636363636365,0.45454545454545453,0.0,0.0,17.09090909090909,8.181818181818182,21.763636363636362,21.018181818181816,0.0,0.0,0.0,4.636363636363637
33,14,2022-12-26 15:00:00,103383,2,0,0,2,False,0,0,0,7,18.0,10.6,17.7,0.02618,0.3025,0.7136,2,90,3,2022,Iwobi,MID,0.5,0.0,1.25,0.5,0.75,0.0,0.0,19.0,12.5,20.95,31.349999999999994,0.0168375,0.0064,0.626375,4.75,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,0.5,0.0,0.0,14.166666666666666,8.666666666666666,14.533333333333331,21.916666666666668,0.011224999999999999,0.004266666666666667,0.41758333333333336,3.8333333333333335,0.375,0.125,1.375,0.25,0.625,0.0,0.0,17.25,9.125,21.025000000000002,24.6875,0.00841875,0.0032,0.3131875,4.625,0.45454545454545453,0.09090909090909091,1.0909090909090908,0.36363636363636365,0.45454545454545453,0.0,0.0,17.272727272727273,7.636363636363637,21.83636363636364,23.12727272727273,0.006122727272727272,0.0023272727272727273,0.22777272727272727,4.636363636363637
34,14,2022-12-31 15:00:00,103403,2,0,0,1,False,0,0,0,10,2.0,16.4,5.2,0.01184,0.0,2.0391,5,90,3,2022,Iwobi,MID,0.0,0.0,1.75,0.25,0.0,0.0,0.0,12.0,14.75,13.5,26.924999999999994,0.023382499999999997,0.082025,0.804775,2.25,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,0.5,0.0,0.0,14.166666666666666,11.666666666666666,15.733333333333333,24.416666666666668,0.01558833333333333,0.054683333333333334,0.5365166666666666,3.8333333333333335,0.25,0.125,1.5,0.25,0.625,0.0,0.0,15.625,11.125,17.75,21.562499999999996,0.011691249999999999,0.0410125,0.4023875,4.25,0.36363636363636365,0.09090909090909091,1.1818181818181819,0.36363636363636365,0.45454545454545453,0.0,0.0,16.181818181818183,9.272727272727273,20.16363636363636,23.436363636363637,0.008502727272727271,0.029827272727272727,0.29264545454545454,4.363636363636363
35,14,2023-01-03 19:45:00,103384,4,1,0,4,False,0,1,0,17,23.0,6.2,15.3,0.03145,0.057,2.1978,3,90,3,2022,Iwobi,MID,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,15.25,15.9,24.999999999999993,0.026342499999999998,0.082025,1.31455,2.0,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,0.5,0.0,0.0,15.5,11.666666666666666,18.466666666666665,24.71666666666667,0.017561666666666666,0.054683333333333334,0.8763666666666667,3.8333333333333335,0.25,0.0,1.375,0.25,0.375,0.0,0.0,12.75,9.0,14.274999999999999,19.3,0.013171249999999999,0.0410125,0.657275,3.375,0.36363636363636365,0.09090909090909091,1.2727272727272727,0.2727272727272727,0.45454545454545453,0.0,0.0,16.09090909090909,9.181818181818182,20.69090909090909,22.60909090909091,0.009579090909090909,0.029827272727272727,0.47801818181818184,4.2727272727272725
36,14,2023-01-14 15:00:00,103385,2,0,0,2,False,0,0,0,11,3.0,10.2,19.9,0.06641,0.0564,1.2443,2,90,3,2022,Iwobi,MID,0.25,0.0,2.5,0.0,0.0,0.25,0.0,12.25,13.0,13.850000000000001,18.499999999999996,0.034205,0.096275,1.8639999999999999,2.5,0.16666666666666666,0.0,2.0,0.16666666666666666,0.0,0.16666666666666666,0.0,12.5,14.0,12.766666666666666,21.366666666666664,0.02280333333333333,0.06418333333333333,1.2426666666666666,2.5,0.375,0.0,1.625,0.25,0.375,0.125,0.0,14.0,11.875,14.624999999999998,20.874999999999996,0.0171025,0.0481375,0.9319999999999999,3.625,0.36363636363636365,0.09090909090909091,1.6363636363636365,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.0,15.636363636363637,10.545454545454545,18.30909090909091,21.427272727272726,0.012438181818181819,0.035009090909090906,0.6778181818181818,4.090909090909091
37,14,2023-01-21 15:00:00,103404,2,0,0,2,False,0,0,0,10,15.0,13.6,12.7,0.06526,0.1127,2.3338,3,90,3,2022,Iwobi,MID,0.25,0.0,2.25,0.0,0.0,0.25,0.0,11.25,11.5,10.85,14.524999999999995,0.03397,0.103975,1.5487000000000002,2.5,0.16666666666666666,0.0,2.3333333333333335,0.0,0.0,0.16666666666666666,0.0,12.666666666666666,14.5,13.333333333333334,22.533333333333335,0.03387166666666667,0.07358333333333333,1.45005,2.3333333333333335,0.375,0.0,1.75,0.25,0.375,0.125,0.0,15.125,12.0,15.899999999999999,22.937499999999996,0.02540375,0.0551875,1.0875375,3.625,0.2727272727272727,0.09090909090909091,1.7272727272727273,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.0,14.818181818181818,10.636363636363637,15.890909090909092,19.354545454545452,0.018475454545454545,0.04013636363636364,0.7909363636363637,3.8181818181818183
38,14,2023-02-04 12:30:00,103386,3,0,0,0,True,0,0,0,14,6.0,16.2,51.3,0.36,0.05,0.86,4,90,3,2022,Iwobi,MID,0.25,0.0,2.25,0.0,0.0,0.25,0.0,12.0,10.75,11.6,13.274999999999995,0.04374,0.056525,1.9537499999999999,2.5,0.16666666666666666,0.0,2.3333333333333335,0.0,0.0,0.16666666666666666,0.0,11.666666666666666,11.666666666666666,13.199999999999998,17.76666666666667,0.044748333333333334,0.09236666666666667,1.8390166666666667,2.3333333333333335,0.125,0.0,2.0,0.125,0.0,0.125,0.0,12.0,12.75,12.549999999999999,20.1,0.03356125,0.069275,1.3792625,2.375,0.2727272727272727,0.0,1.7272727272727273,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.0,12.727272727272727,10.272727272727273,13.109090909090911,18.39090909090909,0.02440818181818182,0.05038181818181819,1.0031,3.1818181818181817
39,14,2023-02-13 20:00:00,103405,2,0,0,2,False,0,0,0,13,7.0,17.4,29.3,0.13,0.02,2.19,4,90,3,2022,Iwobi,MID,0.25,0.0,2.0,0.25,0.0,0.25,0.0,13.0,11.75,11.549999999999999,24.799999999999997,0.13078,0.069025,1.658975,2.75,0.16666666666666666,0.0,1.8333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,11.5,11.166666666666666,12.199999999999998,20.35,0.09352333333333333,0.09643333333333333,1.5647666666666666,2.5,0.125,0.0,2.0,0.125,0.0,0.125,0.0,12.5,13.5,13.725,24.9,0.07856125,0.075525,1.4867625,2.375,0.2727272727272727,0.0,1.5454545454545454,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.0,13.363636363636363,10.818181818181818,14.272727272727273,22.80909090909091,0.057135454545454545,0.05492727272727272,1.0812818181818182,3.272727272727273
40,14,2023-02-18 15:00:00,103387,7,1,0,0,True,1,0,0,25,0.0,42.0,43.0,0.08,0.0,0.6,2,90,3,2022,Iwobi,MID,0.0,0.0,1.5,0.25,0.0,0.0,0.0,12.0,7.75,14.349999999999998,28.299999999999997,0.1554175,0.059775,1.657025,2.25,0.16666666666666666,0.0,1.8333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,12.5,9.333333333333334,13.333333333333334,22.283333333333335,0.11082666666666667,0.04935,1.8108333333333333,2.5,0.125,0.0,2.0,0.125,0.0,0.125,0.0,12.125,10.375,14.099999999999998,23.4,0.09481125,0.078025,1.7605125,2.375,0.2727272727272727,0.0,1.6363636363636365,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.0,14.363636363636363,11.272727272727273,15.854545454545455,25.16363636363636,0.06895363636363637,0.05674545454545454,1.2803727272727272,3.272727272727273
41,14,2023-02-25 15:00:00,103388,2,0,0,1,False,0,0,0,13,23.0,11.2,41.2,0.38,0.28,1.63,2,69,3,2022,Iwobi,MID,0.25,0.0,1.0,0.5,0.25,0.0,0.0,15.5,7.0,22.299999999999997,34.074999999999996,0.158815,0.045675,1.49595,3.5,0.3333333333333333,0.0,1.6666666666666667,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,15.0,9.0,17.599999999999998,28.583333333333332,0.12218666666666665,0.04935,1.5709833333333332,3.3333333333333335,0.25,0.0,1.625,0.25,0.125,0.125,0.0,13.375,9.25,16.575,24.299999999999997,0.09639249999999999,0.074825,1.522325,3.0,0.18181818181818182,0.0,1.6363636363636365,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,13.454545454545455,10.454545454545455,16.0,25.854545454545452,0.07622636363636363,0.05674545454545454,1.3349181818181817,2.8181818181818183
